Track_EN,الشعبة_AR,College_University_AR,College_University_EN,MinScore_2022_out_of_410,Percentage,KeySkillsRequired
Scientific - Science Track,علمي علوم,آداب المنيا,Arts (Humanities) Minya,246.0,60.0,General analytical and communication skills (recommend checking specific department details)
Scientific - Science Track,علمي علوم,حقوق مدينة السادات,Law City of Sadat,246.0,60.0,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Scientific - Science Track,علمي علوم,آداب أسيوط,Arts (Humanities) Asyut,246.0,60.0,General analytical and communication skills (recommend checking specific department details)
Scientific - Science Track,علمي علوم,سياحة وفنادق بني سويف,Tourism and Hotels Beni Suef,246.0,60.0,"Foreign languages, hospitality and customer service, event management"
Scientific - Science Track,علمي علوم,أقتصاد منزلى المنوفية بشبين الكوم,Economics Home (Economics) Menoufia in Shebin Kom,246.0,60.0,General analytical and communication skills (recommend checking specific department details)
Scientific - Science Track,علمي علوم,آداب الوادي الجديد,Arts (Humanities) Wadi New,246.0,60.0,General analytical and communication skills (recommend checking specific department details)
Scientific - Science Track,علمي علوم,آداب جنوب الوادي,Arts (Humanities) South Wadi,246.0,60.0,General analytical and communication skills (recommend checking specific department details)
Scientific - Science Track,علمي علوم,آداب سوهاج,Arts (Humanities) Sohag,246.0,60.0,General analytical and communication skills (recommend checking specific department details)
Scientific - Math Track,علمي رياضة,طب المنصورة,Medicine Mansoura,387.0,94.39,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,هندسة بترول و تعدين السويس,Engineering Petroleum and Mining Suez,386.0,94.15,"Advanced math and physics, geological analysis, fieldwork and precise engineering calculations"
Scientific - Math Track,علمي رياضة,طب سوهاج,Medicine Sohag,386.0,94.15,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب دمياط,Medicine Damietta,386.0,94.15,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب الزقازيق,Medicine Zagazig,385.0,93.9,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب فاقوس,Medicine Fakous,384.0,93.66,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب كفر الشيخ,Medicine Kafr Sheikh,383.0,93.41,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب طنطا,Medicine Tanta,383.0,93.41,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب أسنان جنوب الوادي,Medicine Dentistry South Wadi,382.0,93.17,"High manual precision, anatomical understanding, patient care, patience, fine cosmetic skills"
Scientific - Math Track,علمي رياضة,طب الإسكندرية,Medicine Alexandria,382.0,93.17,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب أسنان المنصورة,Medicine Dentistry Mansoura,382.0,93.17,"High manual precision, anatomical understanding, patient care, patience, fine cosmetic skills"
Scientific - Math Track,علمي رياضة,طب بور سعيد,Medicine Port Said,381.0,92.93,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب القاهرة,Medicine Cairo,381.0,92.93,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب أسيوط,Medicine Asyut,381.0,92.93,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب عين شمس,Medicine Ain Shams,380.0,92.68,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب المنوفية بشبين الكوم,Medicine Menoufia in Shebin Kom,380.0,92.68,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب جنوب الوادي,Medicine South Wadi,380.0,92.68,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب الاقصر,Medicine Luxor,379.0,92.44,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب بنها,Medicine Banha,379.0,92.44,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب حلوان,Medicine Helwan,378.0,92.2,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب قناة السويس بالإسماعيلية,Medicine Canal Suez in Ismailia,378.0,92.2,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب المنيا,Medicine Minya,378.0,92.2,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب أسنان الزقازيق,Medicine Dentistry Zagazig,378.0,92.2,"High manual precision, anatomical understanding, patient care, patience, fine cosmetic skills"
Scientific - Math Track,علمي رياضة,طب السويس,Medicine Suez,377.0,91.95,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب الفيوم,Medicine Fayoum,377.0,91.95,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
Scientific - Math Track,علمي رياضة,طب أسنان كفر الشيخ,Medicine Dentistry Kafr Sheikh,377.0,91.95,"High manual precision, anatomical understanding, patient care, patience, fine cosmetic skills"
Scientific - Math Track,علمي رياضة,طب أسنان المنوفية,Medicine Dentistry Menoufia,377.0,91.95,"High manual precision, anatomical understanding, patient care, patience, fine cosmetic skills"
Scientific - Math Track,علمي رياضة,طب العريش,Medicine Al-Arish,376.0,91.71,"High focus and memorization, empathy and human communication, stress tolerance, reading scientific research in English"
